timestamp, power.draw [W]
2025/04/21 18:35:05.853, 283.97 W
2025/04/21 18:35:05.863, 283.97 W
2025/04/21 18:35:05.873, 283.97 W
2025/04/21 18:35:05.883, 283.97 W
2025/04/21 18:35:05.893, 283.97 W
2025/04/21 18:35:05.903, 283.97 W
2025/04/21 18:35:05.914, 283.97 W
2025/04/21 18:35:05.924, 283.97 W
2025/04/21 18:35:05.934, 283.97 W
2025/04/21 18:35:05.944, 283.84 W
2025/04/21 18:35:05.954, 283.84 W
2025/04/21 18:35:05.964, 283.84 W
2025/04/21 18:35:05.974, 283.84 W
2025/04/21 18:35:05.984, 283.84 W
2025/04/21 18:35:05.995, 283.84 W
2025/04/21 18:35:06.005, 283.84 W
2025/04/21 18:35:06.015, 283.84 W
2025/04/21 18:35:06.025, 283.84 W
2025/04/21 18:35:06.035, 283.84 W
2025/04/21 18:35:06.045, 284.33 W
2025/04/21 18:35:06.055, 284.33 W
2025/04/21 18:35:06.065, 284.33 W
2025/04/21 18:35:06.076, 284.33 W
2025/04/21 18:35:06.086, 284.33 W
2025/04/21 18:35:06.096, 284.33 W
2025/04/21 18:35:06.106, 284.33 W
2025/04/21 18:35:06.116, 284.33 W
2025/04/21 18:35:06.126, 284.33 W
2025/04/21 18:35:06.136, 284.33 W
2025/04/21 18:35:06.146, 284.19 W
2025/04/21 18:35:06.157, 284.19 W
2025/04/21 18:35:06.167, 284.19 W
2025/04/21 18:35:06.177, 284.19 W
2025/04/21 18:35:06.187, 284.19 W
2025/04/21 18:35:06.197, 284.19 W
2025/04/21 18:35:06.207, 284.19 W
2025/04/21 18:35:06.217, 284.19 W
2025/04/21 18:35:06.227, 284.19 W
2025/04/21 18:35:06.238, 283.68 W
2025/04/21 18:35:06.248, 283.68 W
2025/04/21 18:35:06.258, 283.68 W
2025/04/21 18:35:06.268, 283.68 W
2025/04/21 18:35:06.278, 283.68 W
2025/04/21 18:35:06.288, 283.68 W
2025/04/21 18:35:06.298, 283.68 W
2025/04/21 18:35:06.309, 283.68 W
2025/04/21 18:35:06.319, 283.68 W
2025/04/21 18:35:06.329, 283.68 W
2025/04/21 18:35:06.339, 283.90 W
2025/04/21 18:35:06.349, 283.90 W
2025/04/21 18:35:06.359, 283.90 W
2025/04/21 18:35:06.369, 283.90 W
2025/04/21 18:35:06.379, 283.90 W
2025/04/21 18:35:06.390, 283.90 W
2025/04/21 18:35:06.400, 283.90 W
2025/04/21 18:35:06.410, 283.90 W
2025/04/21 18:35:06.420, 283.90 W
2025/04/21 18:35:06.430, 283.90 W
2025/04/21 18:35:06.440, 283.83 W
2025/04/21 18:35:06.450, 283.83 W
2025/04/21 18:35:06.461, 283.83 W
2025/04/21 18:35:06.471, 283.83 W
2025/04/21 18:35:06.481, 283.83 W
2025/04/21 18:35:06.491, 283.83 W
2025/04/21 18:35:06.501, 283.83 W
2025/04/21 18:35:06.511, 283.83 W
